Date,T_mean,T_max,T_min,RH_mean,RH_max,RH_min,Prs_mean,Prs_max,Prs_min,Ac_R,WS_mean,DWD,WG
2010-05-07,20.5,22.6,18.5,69.4,88,35,1008.7,1010.4,1006.1,0.0,5.5,NE,19.3
2010-05-08,22.4,27.7,18.4,52.2,79,8,1007.3,1009.7,1001.3,0.0,15.4,S,75.6
2010-05-09,23.9,27.8,20.1,43.0,63,13,1004.9,1007.6,1000.7,0.0,22.8,NW,75.6
2010-05-10,24.0,28.3,20.0,35.5,56,24,1009.0,1010.4,1007.1,0.0,9.6,NW,35.4
2010-05-11,22.3,26.5,20.2,49.7,67,32,1010.3,1011.1,1009.5,0.0,5.7,W,32.2
2010-05-12,22.7,25.3,20.4,47.1,66,30,1010.4,1011.7,1008.9,0.0,2.2,NE,14.5
2010-05-13,25.4,29.8,19.7,31.0,49,16,1007.9,1009.8,1005.7,0.0,19.2,S,74.0
2010-05-14,24.7,27.9,20.4,51.5,70,32,1010.5,1012.1,1008.1,0.0,3.7,NE,32.2
2010-05-15,26.4,30.4,20.8,41.3,78,15,1008.6,1010.5,1005.5,0.0,21.5,S,88.5
2010-05-16,21.5,25.3,19.1,51.8,71,37,1012.7,1015.6,1008.4,0.0,15.5,WNW,49.9
2010-05-17,20.8,23.8,18.6,50.6,65,23,1013.6,1015.1,1011.9,0.0,10.3,NE,45.1
2010-05-18,20.3,23.7,18.0,49.0,60,36,1012.3,1014.0,1011.3,0.0,19.1,WNW,56.3
2010-05-19,19.4,21.8,17.4,57.5,70,44,1015.2,1017.3,1013.1,0.0,11.5,WNW,46.7
2010-05-20,18.8,21.6,15.9,60.3,79,41,1015.7,1017.3,1012.4,0.0,8.4,NE,32.2
2010-05-21,19.4,22.5,17.1,70.5,81,56,1011.4,1014.4,1009.0,0.0,14.3,S,62.8
2010-05-22,18.8,21.7,15.9,66.1,80,49,1009.7,1012.0,1008.6,0.6,12.6,WNW,49.9
2010-05-23,19.7,23.3,16.9,67.7,80,44,1014.2,1016.2,1011.4,0.0,10.0,ENE,41.8
2010-05-24,19.6,21.7,16.2,69.2,80,55,1015.5,1016.4,1014.4,0.0,7.1,NE,30.6
2010-05-25,20.1,23.0,17.1,67.3,86,43,1014.9,1015.7,1012.9,0.2,6.7,NE,46.7
2010-05-26,19.6,21.3,17.1,74.0,82,53,1013.7,1015.3,1011.8,0.2,4.2,W,20.9
2010-05-27,23.1,28.3,18.6,45.1,71,29,1011.7,1012.9,1010.6,0.0,9.3,NW,40.2
2010-05-28,23.6,26.5,21.1,47.6,66,34,1012.9,1014.2,1011.6,0.0,5.8,SE,35.4
2010-05-29,23.6,26.9,20.2,52.6,67,36,1013.7,1014.8,1012.8,0.0,3.5,ENE,20.9
2010-05-30,24.3,27.9,22.2,59.0,73,46,1011.9,1013.1,1010.3,0.0,5.1,SE,24.1
2010-05-31,25.8,30.5,22.1,46.9,66,33,1007.8,1010.3,1004.3,0.0,9.1,S,57.9
2010-06-01,25.0,29.1,22.6,58.3,76,29,1002.5,1004.5,1000.9,0.0,17.0,S,57.9
2010-06-02,22.8,27.6,20.2,73.5,86,52,1005.6,1008.8,1002.0,0.0,7.9,NW,48.3
2010-06-03,21.5,23.3,19.1,69.4,85,57,1010.7,1013.1,1008.0,0.0,6.4,N,24.1
2010-06-04,21.8,24.9,17.7,72.4,81,57,1014.0,1015.5,1012.3,0.0,5.2,NE,24.1
2010-06-05,24.2,29.0,20.9,58.0,75,27,1011.1,1014.1,1007.7,0.4,14.0,S,62.8
2010-06-06,22.4,25.7,20.2,65.5,79,52,1011.2,1012.3,1010.5,0.0,18.5,NW,51.5
2010-06-07,22.1,24.7,20.0,63.2,81,48,1010.9,1011.9,1010.0,0.8,19.2,NW,54.7
2010-06-08,24.1,28.5,20.8,50.6,70,29,1010.9,1012.0,1009.6,0.0,13.1,NW,45.1
2010-06-09,23.0,25.3,20.1,64.0,80,47,1011.2,1012.1,1010.2,0.0,5.1,W,22.5
2010-06-10,24.7,27.4,22.9,60.8,72,52,1010.6,1011.6,1009.6,0.0,20.6,WNW,62.8
2010-06-11,25.2,28.4,22.9,56.9,72,40,1009.9,1010.7,1009.1,0.0,17.5,NW,53.1
2010-06-12,24.9,27.2,22.8,64.5,75,51,1009.8,1010.8,1008.8,0.0,7.6,NW,33.8
2010-06-13,27.2,32.1,23.4,46.7,69,29,1010.0,1010.8,1008.9,0.0,6.9,NW,41.8
2010-06-14,26.8,35.0,23.1,57.9,77,25,1010.7,1012.5,1009.3,0.0,4.5,NW,32.2
2010-06-15,27.6,32.8,24.3,53.5,68,34,1012.4,1013.1,1011.3,0.0,3.5,NNE,24.1
2010-06-16,31.4,37.3,25.9,40.0,69,23,1011.3,1012.3,1009.8,0.0,12.0,NW,45.1
2010-06-17,32.5,39.3,26.8,31.1,62,11,1008.7,1010.4,1006.7,0.0,8.2,NW,41.8
2010-06-18,27.8,32.7,23.9,62.5,90,37,1006.7,1007.8,1005.4,0.0,8.0,NE,38.6
2010-06-19,26.1,29.8,23.8,73.0,87,43,1004.8,1005.8,1003.4,0.0,5.8,ENE,29.0
